owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,17,112,more than 10,has followers,0,2224,22,very experienced,1,21,95,4,25%,False,true,London  United Kingdom,3262393,1061,Krinkle,closed,Test: Update index.html to new QUnit format,2012-12-06T14:00:30Z,122012,11/12/2012 02:51,,6531,Medium,dmethvin,,closed,27074ed6498a3a6ea7faf4242efe9e3cbfc2b77e,07a7b3e4cf961e51bddcdb90cdca34f9126ed286,,0,no comments,1,1 commit,14,dmethvin,Krinkle|gibson042|mikesherov|dmethvin,40,42,82,many lines,8,many files,test/data|test|test/unit|test/unit|test/unit|test/unit|test/unit|test/unit,test/data/testrunner.js|test/index.html|test/unit/attributes.js|test/unit/event.js|test/unit/manipulation.js|test/unit/offset.js|test/unit/selector.js|test/unit/traversing.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,17,52,more than 10,has followers,0,1501,65,very experienced,3,62,95,4,25%,False,true,New Hampshire,3296062,1064,gibson042,closed,Fix #13021: standardize jQuery.each/jQuery.map quasi-array detection,2012-12-10T01:38:43Z,122012,10/12/2012 18:52,,1033,Very Fast,rwaldron,,closed,98043d58d22b78876f73d925545925f3c26ad93b,2eda329be6ac2f68e9b313ee607ea24165c68755,,2,has comments,2,some commits,4,dmethvin,gibson042|rwaldron|Krinkle|dmethvin,211,74,285,many lines,2,some files,src|test/unit,src/core.js|test/unit/core.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,17,106,more than 10,has followers,0,1611,52,very experienced,1,51,98,1,25%,False,true,,3298229,1065,markelog,closed,Fixes #10417,2012-12-10T08:48:27Z,122012,11/12/2012 01:58,,1030,Very Fast,dmethvin,,closed,abe83ad61c81ce13c42f70852ffb8e2f406e4951,2eda329be6ac2f68e9b313ee607ea24165c68755,,0,no comments,1,1 commit,2,dmethvin,markelog|scottgonzalez|dmethvin,4,4,8,some lines,3,some files,src/ajax|src|src,src/ajax/xhr.js|src/core.js|src/effects.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,17,0,no followers,no followers,0,1409,5,little experience,0,5,100,0,First_Pull,True,true,Boston  MA,3308889,1068,PaulBRamos,closed,#4087 - insertAfter  insertBefore  etc do not work if origin and destination element is the same,2012-12-10T21:15:06Z,122012,12/12/2012 04:37,,1882,Fast,dmethvin,,closed,f74638018ddc6304102e975ff72ec2ccbce1451b,07a7b3e4cf961e51bddcdb90cdca34f9126ed286,,0,no comments,1,1 commit,15,dmethvin,PaulBRamos|dmethvin,42,4,46,many lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,112,more than 10,has followers,0,2224,23,very experienced,1,22,95,4,25%,False,true,London  United Kingdom,3309134,1069,Krinkle,closed,Test: Remove fixtures from QUnit.done hook.,2012-12-10T21:30:10Z,122012,11/12/2012 01:48,,257,Very Fast,dmethvin,,closed,15b596c28f28660ebe47f5cca2b89367adcd01ae,07a7b3e4cf961e51bddcdb90cdca34f9126ed286,,3,has comments,1,1 commit,1,gibson042,Krinkle|scottgonzalez|dmethvin,5,0,5,some lines,1,1 file,test/data,test/data/testrunner.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,48,more than 10,has followers,17,1578,0,no experience,0,0,0,0,First_Pull,True,false,Grenoble  France,3336605,1072,ralt,closed,Make noConflict more developer-friendly,2012-12-12T12:57:24Z,122012,12/12/2012 16:01,,184,Very Fast,dmethvin,,closed,e91ba7791f060f62c778421e72563684e27d3b0d,40e08f81bd880afc5197ab145bce30d28e88c88f,,0,no comments,2,some commits,6,dmethvin,ralt|dmethvin|gibson042,6,1,7,some lines,1,1 file,src,src/core.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,53,very experienced,1,52,98,1,25%,False,true,,3398497,1076,markelog,closed,Fixes #12569 – Improve feature detect for oldIE event bubbling,2012-12-17T19:15:34Z,122012,21/12/2012 03:27,,4811,Medium,dmethvin,,closed,c5256434ea15727245b7955c5e1cea9e34f5c81e,d6d6c3efe777ae796ace42dcb2462f8118023062,,2,has comments,1,1 commit,9,gibson042,markelog|dmethvin|Krinkle,176,76,252,many lines,4,some files,src|test|test/unit|test/unit,src/support.js|test/csp.php|test/unit/event.js|test/unit/support.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,313,more than 10,has followers,22,2156,27,very experienced,14,13,48,51,51% to 75%,False,true,Chattanooga  TN,3402992,1087,timmywil,closed,2.0: pwn attributes,2012-12-17T23:50:04Z,122012,31/12/2012 18:32,,19842,Very Slow,rwaldron,,closed,7f7e32ad95b8f1259720d1819448d7a599216c3c,1e7e541b8b984d015c2052deaaa378a808265e11,,0,no comments,6,many commits,0,,timmywil|rwaldron,8,529,537,many lines,4,some files,root,,core,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,7,7 to 10 followers,has followers,5,2247,0,no experience,0,0,0,0,First_Pull,True,false,Mountain View,3403052,1088,evanworley,closed,Adding the ability to chain deferred objects together directly,2012-12-17T23:54:35Z,122012,18/12/2012 01:50,,115,Very Fast,gibson042,,closed,24be69114b76c4c10f4e45705518f36fa5c124ca,5c8984efc4a8c0472bcdc514e744b063e8f98a61,,0,no comments,1,1 commit,0,,evanworley|gibson042|jaubourg,29,4,33,many lines,2,some files,src|test/unit,src/deferred.js|test/unit/deferred.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,28,more than 10,has followers,0,2643,0,no experience,0,0,0,0,First_Pull,True,false,Zurich,3412640,1089,hasclass,closed,Optimized $.type and $( str ),2012-12-18T16:02:25Z,122012,23/12/2012 20:45,,7483,Medium,dmethvin,,closed,176b69a36b6dede4ff67263c83e30a6b5f760d3c,5c8984efc4a8c0472bcdc514e744b063e8f98a61,,0,no comments,5,many commits,0,,hasclass|rwaldron|dmethvin|mikesherov,19,6,25,many lines,2,some files,root,,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,54,very experienced,1,53,98,1,25%,False,true,,3414358,1090,markelog,closed,2.0: Reduce traversing module,2012-12-18T17:36:25Z,122012,31/12/2012 18:31,31/12/2012 18:31,18775,Very Slow,rwaldron,rwaldron,merged,38941579fc48d4a25bea4000c6457861f41c5a4e,c928ed432a164e7f6caa057e128db4a4c5040405,,4,has comments,2,some commits,0,,markelog|scottgonzalez|rwaldron,80,71,151,many lines,2,some files,root,,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,350,more than 10,has followers,0,2222,43,very experienced,11,32,74,25,25%,False,true,Columbia  MD,3422268,1091,dmethvin,closed,2.0: Reduce css.js,2012-12-19T03:25:06Z,122012,31/12/2012 18:31,31/12/2012 18:31,18186,Very Slow,rwaldron,rwaldron,merged,1e0eca0f774462e05ffe42a708a3f3abae63ba22,c928ed432a164e7f6caa057e128db4a4c5040405,,4,has comments,1,1 commit,7,dmethvin,dmethvin|mikesherov|timmywil|rwaldron|scottgonzalez,35,128,163,many lines,1,1 file,src,src/css.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,55,very experienced,2,53,96,3,25%,False,true,,3437496,1093,markelog,closed,Fixes #13094,2012-12-20T00:10:17Z,122012,21/12/2012 02:08,,1557,Fast,dmethvin,,closed,1cd942ec3b84b491ff3776f7c096fd743b48e447,3ffaa0fecb571f1c5a5d2ca212e9a009fe0571a4,,0,no comments,1,1 commit,8,gibson042,markelog|dmethvin,12,3,15,some lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,56,very experienced,2,54,96,3,25%,False,true,,3447465,1094,markelog,closed,2.0: Reduce manipulation module,2012-12-20T17:12:26Z,122012,31/12/2012 18:31,31/12/2012 18:31,15919,Very Slow,rwaldron,rwaldron,merged,39e6792b5ce70789ef1445336ac76104220d5e09,861a45b8fffc2073baa9f62b0648f395f0695f3e,,10,has comments,51,many commits,4,dmethvin,markelog|rwaldron|gibson042,213,345,558,many lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,57,very experienced,3,54,94,5,25%,False,true,,3455545,1097,markelog,closed,Do not perfom support check for old Opera,2012-12-21T04:15:58Z,122012,21/12/2012 04:39,,23,Very Fast,dmethvin,,closed,f1c6e10b01a3eef1ea1d0f6b487e9c8d65690eef,c8c6ab6924b48832bfc2b94d40887b2f1b6c891e,,0,no comments,1,1 commit,1,,markelog|dmethvin,1,1,2,some lines,1,1 file,test/unit,test/unit/support.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,7,7 to 10 followers,has followers,8,1451,0,no experience,0,0,0,0,First_Pull,True,false,Beijing,3470295,1099,chshouyu,closed,Adds sourceURL support.,2012-12-23T06:42:53Z,122012,23/12/2012 16:25,,582,Very Fast,dmethvin,,closed,78619eac72d1a1aef7f00127828fa59c364ae402,590c3cdc4abde20b569bed89f7ef6e545518d97f,,0,no comments,1,1 commit,1,dmethvin,chshouyu|dmethvin,15,15,30,many lines,4,some files,src|src/ajax|src|src,src/ajax.js|src/ajax/script.js|src/core.js|src/manipulation.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,4,4 to 6 followers,has followers,2,1360,0,no experience,0,0,0,0,First_Pull,True,true,,3472945,1100,Kangaroopower,closed,New options creation code  allow enabling and unlocking the list,2012-12-24T04:51:56Z,122012,24/12/2012 05:04,,12,Very Fast,rwaldron,,closed,c2941d6295e40c196bcce9e074c6cfaece9a1d8a,861a45b8fffc2073baa9f62b0648f395f0695f3e,,1,has comments,2,some commits,0,,Kangaroopower|rwaldron|dmethvin,56,5,61,many lines,1,1 file,root,,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,54,more than 10,has followers,40,1400,0,no experience,0,0,0,0,First_Pull,True,false,Sydney,3484202,1102,damienklinnert,closed,fix grunt-compare-size dependency to v0.2.0,2012-12-26T17:11:53Z,122012,04/01/2013 15:26,,12855,Slow,dmethvin,,closed,9d7c271ee8f36a0647a71de7afb9b5fbe44fc94b,b5a9378bc7390d751d921e2b5c9bd119b1733b6f,,0,no comments,1,1 commit,5,dmethvin,damienklinnert|dmethvin|scottgonzalez,1,1,2,some lines,1,1 file,root,package.json,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,4585,more than 10,has followers,12,2791,0,no experience,0,0,0,0,First_Pull,True,false,Oakland CA,3484323,1103,isaacs,closed,Support Node-like module loaders,2012-12-26T17:31:04Z,122012,21/02/2013 02:31,,81240,Very Slow,rwaldron,,closed,b7570dec50eab3379c39935d5f4ce73ce9ee1b7b,0f977e6d03724551ddff51e9ae2b6b9ac61cf649,,18,has comments,1,1 commit,0,,isaacs|rwaldron|Krinkle|dmethvin|dcherman|jrburke|domenic,25,17,42,many lines,2,some files,src|src,src/exports.js|src/outro.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,350,more than 10,has followers,0,2222,46,very experienced,12,34,73,26,26% to 50%,False,true,Columbia  MD,3487343,1105,dmethvin,closed,2.0: Reduce event.js,2012-12-27T02:25:23Z,122012,31/12/2012 18:31,31/12/2012 18:31,6726,Medium,rwaldron,rwaldron,merged,e47dfc63090df1af806520fe829639b897309232,861a45b8fffc2073baa9f62b0648f395f0695f3e,,0,no comments,5,many commits,5,dmethvin,dmethvin|rwaldron,20,190,210,many lines,1,1 file,src,src/event.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,45,more than 10,has followers,0,2109,0,no experience,0,0,0,0,First_Pull,True,false,San Francisco,3507816,1106,razic,closed,use new version of grunt-contrib-watch,2012-12-30T01:54:01Z,122012,04/01/2013 02:29,,7235,Medium,dmethvin,,closed,8ba71048489ad2bf53a09dfec219d10688a96e22,c9b75df7fba7c96f38efcd60629830e76ce24863,,0,no comments,1,1 commit,2,damienklinnert,razic|shama|vladikoff|Krinkle|dmethvin,1,1,2,some lines,1,1 file,root,package.json,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,112,more than 10,has followers,0,2224,24,very experienced,1,23,95,4,25%,False,true,London  United Kingdom,3518387,1108,Krinkle,closed,data: Merge dupe local and data_ variables.,2013-01-02T07:28:03Z,12013,04/01/2013 02:21,,2573,Fast,dmethvin,,closed,f64da21fe8ef45d19aee05d901faccb4f35679e2,f717226b3a44f918eec30b2d59ab257270189bc3,,0,no comments,1,1 commit,3,rwaldron,Krinkle|rwaldron|dmethvin,23,23,46,many lines,1,1 file,src,src/data.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,217,more than 10,has followers,0,2216,5,little experience,2,3,60,40,26% to 50%,False,true,Europe,3526837,1109,jaubourg,closed,2.0: reduced xhr transport,2013-01-02T22:03:36Z,12013,07/01/2013 16:56,,6892,Medium,dmethvin,,closed,69173e79137d48c4bc1e66939c3d87a4b345751c,b0e40a4fd3253eb5472f127533a38aa69709d23e,,29,has comments,3,some commits,0,,jaubourg|dmethvin|rwaldron|Yaffle,150,225,375,many lines,3,some files,root,,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,40,more than 10,has followers,5,1876,0,no experience,0,0,0,0,First_Pull,True,false,,3543823,1111,adamcoulombe,closed,#13150 - Get number of functions in $.Callback(),2013-01-04T04:08:02Z,12013,27/01/2013 19:04,,34016,Very Slow,dmethvin,,closed,a0eef58dbefa50d552cff43eeb674a8f622634e6,8ac7fa71b5df5ff00f0212976abd8b0c80d3956f,,3,has comments,6,many commits,1,adamcoulombe,adamcoulombe|jaubourg|mikesherov|dmethvin|staabm,50,2,52,many lines,2,some files,src|test/unit,src/callbacks.js|test/unit/callbacks.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,5,4 to 6 followers,has followers,3,1084,0,no experience,0,0,0,0,First_Pull,True,true,,3561745,1113,Sysaninster,closed,Update src/manipulation.js,2013-01-06T10:34:04Z,12013,06/01/2013 15:42,,308,Very Fast,mikesherov,,closed,1d0afa3b97cdee10b1f520310ad601ebce95980d,c0241a47e270cd0e0ac2b2a0fdefc5a3a15b5ae6,,0,no comments,1,1 commit,3,rwaldron,Sysaninster|mikesherov|dmethvin,7,3,10,some lines,1,1 file,src,src/manipulation.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,45,more than 10,has followers,0,2423,0,no experience,0,0,0,0,First_Pull,True,false,Kyoto  Japan,3562749,1114,nanto,closed,Fix #13160: Propagete context of returned deferred object in Deferred.then().,2013-01-06T18:04:10Z,12013,08/01/2013 15:39,08/01/2013 15:39,2735,Fast,jaubourg,jaubourg,merged,412d910697f7c33a29066009930e1373fd80b27a,c61150427fc8ccc8e884df8f221a6c9bb5477929,,0,no comments,2,some commits,2,,nanto|dmethvin|jaubourg,30,17,47,many lines,2,some files,src|test/unit,src/deferred.js|test/unit/deferred.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,58,very experienced,3,55,94,5,25%,False,true,,3569910,1116,markelog,closed,Simplification of jQuery#wrapAll,2013-01-07T15:11:50Z,12013,08/01/2013 01:36,,624,Very Fast,dmethvin,,closed,83eb476774ea8224b6fd7c4c969dcbca1d840d45,c61150427fc8ccc8e884df8f221a6c9bb5477929,,0,no comments,1,1 commit,6,rwaldron,markelog|dmethvin,13,10,23,many lines,1,1 file,src,src/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,59,very experienced,3,56,94,5,25%,False,true,,3569969,1117,markelog,closed,2.0: Refactor jQuery.clean,2013-01-07T15:16:26Z,12013,08/01/2013 03:39,,742,Very Fast,dmethvin,,closed,668977e03794f5a8ccb8a487796982422ea543ed,62acda819f9b6fba9263d0b613e15285807b23a7,,9,has comments,4,some commits,14,dmethvin,markelog|dmethvin|gibson042|staabm,57,81,138,many lines,4,some files,src|test/unit|src|test/unit,src/manipulation.js|test/unit/core.js|src/core.js|test/unit/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,60,very experienced,3,57,95,5,25%,False,true,,3575195,1119,markelog,closed,2.0: Re-fix #8908,2013-01-07T20:43:45Z,12013,08/01/2013 02:10,,326,Very Fast,dmethvin,,closed,f9693b75e42f49f4d33a43e7da04eede32a0e2b8,62acda819f9b6fba9263d0b613e15285807b23a7,,2,has comments,3,some commits,19,dmethvin,markelog|staabm|dmethvin,12,10,22,many lines,3,some files,src|src|test/unit,src/css.js|src/support.js|test/unit/css.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,61,very experienced,3,58,95,4,25%,False,true,,3575197,1120,markelog,closed,1.9: Re-fix #8908,2013-01-07T20:43:47Z,12013,08/01/2013 01:57,,313,Very Fast,dmethvin,,closed,45ac759147902099918871b9dee91b0c096b37d1,4e0bc169df0f6dee45fe7c19925216453b431ebb,,0,no comments,2,some commits,19,dmethvin,markelog|dmethvin,30,14,44,many lines,4,some files,src|src|test/unit|test/unit,src/css.js|src/support.js|test/unit/css.js|test/unit/support.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,28,more than 10,has followers,62,2204,1,little experience,0,1,100,0,First_Pull,True,false,Moscow  Russia,3576132,1121,silentroach,closed,Faster jQuery.removeAttr call on $.attr(key  null),2013-01-07T21:40:36Z,12013,07/01/2013 22:51,,70,Very Fast,rwaldron,,closed,6ab49934bfa5b0d6c83144d2058a32e0bf01f127,62acda819f9b6fba9263d0b613e15285807b23a7,,0,no comments,1,1 commit,4,rwaldron,silentroach|rwaldron|dmethvin,6,4,10,some lines,1,1 file,src,src/attributes.js,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,0,no followers,no followers,0,1806,0,no experience,0,0,0,0,First_Pull,True,false,Munich  Germany,3585309,1122,danilsomsikov,closed,Update src/data.js,2013-01-08T13:58:25Z,12013,08/01/2013 14:49,,50,Very Fast,dmethvin,,closed,1e6e85709495db230d4b1cbd3841b85a1e43d941,18c376a5bd658608fb044f2289ba9440d185ba3f,,0,no comments,1,1 commit,1,dmethvin,danilsomsikov|staabm|dmethvin,6,0,6,some lines,1,1 file,src,src/data.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,62,very experienced,3,59,95,4,25%,False,true,,3599736,1124,markelog,closed,Follow-up for gh-1117,2013-01-09T09:37:35Z,12013,09/01/2013 15:13,,336,Very Fast,gibson042,,closed,d65bed5a049374a2564611c6de4490bfcb436c91,2f6b3f818fc51ee6ae44be69dc6b15b3d7a2dad4,,2,has comments,3,some commits,18,dmethvin,markelog|gibson042,10,5,15,some lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,106,more than 10,has followers,0,1611,63,very experienced,3,60,95,4,25%,False,true,,3606933,1125,markelog,closed,[1.9] Follow-up for 0ed497b,2013-01-09T17:44:17Z,12013,11/01/2013 18:10,,2905,Fast,gibson042,,closed,a7e0ea098d89315a0ed3ac20c2910ce3c4900228,58003c44ff09cc3142eeddc5bf63f9694d32e3c4,,0,no comments,2,some commits,23,dmethvin,markelog|gibson042|rwaldron,55,36,91,many lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,16,0,no followers,no followers,0,1806,1,little experience,0,1,100,0,First_Pull,True,false,Munich  Germany,3640375,1127,danilsomsikov,closed,Rejecting nodes other than element and document in acceptData to avoid memory leak. Fixes #8335,2013-01-11T15:09:56Z,12013,16/01/2013 19:36,,7467,Medium,gibson042,,closed,ce5c709ed9dfedca3cc8af9ff08aacb32106040c,5aba2102b2f62d8a92f262fe6611f9df45088b3a,,1,has comments,2,some commits,0,,danilsomsikov|staabm|gibson042,17,1,18,some lines,2,some files,test/unit|src,test/unit/data.js|src/data.js,external,false,false,some contributions
